CD_setor,pop_15_59_ajustada,pop_60_plus_ajustada,leitos_clinicos_15_59,leitos_cirurgicos_15_59,leitos_clinicos_60+,leitos_cirurgicos_60+,necessidade_total_leitos
280010005000005,8.029172977904638,9.423815534163179,0.7202168161180461,0.6214579884898189,5.048903410583266,1.9073802641146271,0.03157518447224413
280010005000008,283.0283474711385,62.825436894421195,25.387642768161122,21.90639409426612,33.659356070555106,12.715868427430848,0.35642793516138965
280010005000009,268.9772947598054,45.02489644100186,24.127263339954542,20.818842614408936,24.12253851723116,9.113039039658775,0.2974949905298836
280010005000010,241.87883595937723,77.48470550311947,21.696531585556137,18.721421903255795,41.513205820351295,15.682904393831379,0.3714385985654285
280010005000016,149.54334671347388,29.318537217396557,13.414038200198608,11.574655035622877,15.707699499592383,5.9340719328010625,0.17743708016824553
280010005000018,43.15680475623743,12.565087378884238,3.8711653866344973,3.3403366881327767,6.731871214111021,2.5431736854861695,0.06273419701051927
280010005000019,85.30996289023678,8.376724919256159,7.652303671254239,6.6029911277043265,4.487914142740681,1.6954491236574463,0.07777267148157037
280010005000022,271.9882346265196,78.53179611802649,24.39734464599881,21.051889360092616,42.07419508819388,15.894835534288559,0.3935245990432796
280020905000001,451.69286867145826,120.9389727417151,40.51685031982981,34.96102803517087,64.7942640361013,24.478048082923134,0.6269033123060315
280020905000002,244.83352394802498,77.44337728197546,21.96156709813784,18.950114753577132,41.49106381259118,15.67453956187183,0.37320123754253415
280020905000003,247.83148546575586,121.99984092365996,22.2304842462783,19.1821569750495,65.36263477326007,24.692767802948772,0.5002589185598806
280020905000004,320.7818823972082,94.41726819309336,28.77413485102958,24.828517697543916,50.58499560713171,19.110055082282095,0.4691693426103017
280020905000005,333.7730489740422,114.57376365004588,29.939442492971583,25.834033990590864,61.384039613148595,23.189729762769282,0.5340458366038063
280020905000006,246.83216495984556,101.84334546670743,22.140845196898148,19.104809567892044,54.563590767243184,20.61309312246158,0.44300737691969155
280020905000008,259.8233315366796,137.91286365283298,23.30615283884016,20.110325860939,73.88819583064182,27.91356360333339,0.5525808148164169
280020905000011,623.575995688031,97.59987273892797,55.93476681321638,48.264782066253595,52.290107818608064,19.75421424235902,0.6706387783121652
280020905000012,476.67588131921593,71.07816819030624,42.75782655433367,36.89471321410731,38.080839389638484,14.386221241717982,0.5027382054786813
280020905000017,200.86342168797148,72.13903637225111,18.017448925411042,15.546828838648992,38.649210126797264,14.600940961743623,0.3303440976126366
280020905000018,57.960589342797746,30.765177276401207,5.199064864048958,4.486149615132545,16.482751377604714,6.226871880743603,0.1232680279205853
280020905000021,158.89196043973863,58.34775000696781,14.252608851444554,12.29823773803577,31.26039054373308,11.809584601410283,0.2649194129932408
280020905000022,157.89263993382835,58.34775000696781,14.162969802064403,12.220890330878314,31.26039054373308,11.809584601410283,0.26428400029713117
280020905000023,127.91302475651916,50.92167273335372,11.47379832065977,9.900468116154583,27.281795383621592,10.30654656123079,0.22436304559233916
