X,Y,MEAN_X,MEAN_Y,ID_divisao
-50.1919656877643,-20.7991472928502,-50.191965687764331,-20.799147292850208,351680405_.
-47.5574489978302,-22.9363416798301,-47.557448997830171,-22.936341679830061,353090405_.
-48.7952762530153,-23.4151467822778,-48.795276253015253,-23.415146782277780,353580405_.
-45.3457058680124,-23.7436007693255,-45.345705868012381,-23.743600769325525,352040005_3520400007
-50.2802737679445,-22.3135357041326,-50.280273767944458,-22.313535704132612,353450005_.
-45.3439999277477,-23.7466898647444,-45.343999927747717,-23.746689864744411,352040005_3520400006
-45.3379829687968,-23.7294383056038,-45.337982968796837,-23.729438305603843,352040005_3520400009
-45.3410407845826,-23.7390045052708,-45.341040784582582,-23.739004505270799,352040005_3520400008
-45.3458309205787,-23.7635069213299,-45.345830920578699,-23.763506921329910,352040005_3520400003
-45.350540883019,-23.7748207453629,-45.350540883018958,-23.774820745362881,352040005_3520400002
-45.3437100388315,-23.7540875408493,-45.343710038831546,-23.754087540849337,352040005_3520400005
-45.3487709632635,-23.7597322821117,-45.348770963263490,-23.759732282111653,352040005_3520400004
-49.0403067728486,-22.2895113392429,-49.040306772848623,-22.289511339242893,350600305_3506003009
-49.0550717523301,-22.2969872407367,-49.055071752330107,-22.296987240736723,350600305_3506003008
-45.3541522866805,-23.7830664024502,-45.354152286680538,-23.783066402450174,352040005_3520400001
-49.1099767780019,-22.3162491937775,-49.109976778001879,-22.316249193777484,350600305_3506003005
-49.764788484492,-22.4446930612476,-49.764788484491973,-22.444693061247570,350150905_.
-49.1030761763482,-22.3441802359229,-49.103076176348189,-22.344180235922867,350600305_3506003004
-48.9436780630498,-20.6091913925366,-48.943678063049752,-20.609191392536570,353390815_.
-49.0750212227273,-22.2757655942977,-49.075021222727251,-22.275765594297692,350600305_3506003007
-44.8729833614993,-23.3252275259228,-44.872983361499315,-23.325227525922781,355540610_.
-49.0829128953054,-22.3034619660764,-49.082912895305377,-22.303461966076387,350600305_3506003006
-49.0724104580203,-22.3256830245689,-49.072410458020279,-22.325683024568889,350600305_3506003001
-49.0892367063872,-22.3486060016119,-49.089236706387169,-22.348606001611863,350600305_3506003003
-49.062961986088,-22.3520214729984,-49.062961986087970,-22.352021472998377,350600305_3506003002
-49.3399404230284,-22.4592732282056,-49.339940423028381,-22.459273228205628,350830605_.
-48.1299423494242,-22.7934954971537,-48.129942349424191,-22.793495497153657,350230905_3502309003
-48.1325303341013,-22.7919213005728,-48.132530334101268,-22.791921300572785,350230905_3502309002
-48.1269542214045,-22.7869499330776,-48.126954221404503,-22.786949933077594,350230905_3502309005
-48.1301033890828,-22.7953900248919,-48.130103389082798,-22.795390024891937,350230905_3502309004
-46.9646539145956,-23.0878056096359,-46.964653914595608,-23.087805609635851,352730605_.
-48.1282489218809,-22.7905137147161,-48.128248921880903,-22.790513714716081,350230905_3502309001
-51.1328882843542,-21.9876496316622,-51.132888284354195,-21.987649631662173,352920315_.
-51.7523158012617,-21.3468368202485,-51.752315801261723,-21.346836820248470,354710605_.
-47.3766622811803,-22.1867552802922,-47.376662281180309,-22.186755280292154,352670405_.
-47.6219146158355,-21.9086996930444,-47.621914615835486,-21.908699693044419,351370205_.
-50.7909633767731,-20.0864738528574,-50.790963376773078,-20.086473852857441,354740310_.
-51.5253143491453,-21.4216395802633,-51.525314349145262,-21.421639580263275,355510915_.
-46.5736676120187,-23.6822215230839,-46.573667612018710,-23.682221523083854,354870805_3548708005
-46.5619975700364,-23.6772230875367,-46.561997570036375,-23.677223087536682,354870805_3548708004
-46.5828421683303,-23.7016248295582,-46.582842168330323,-23.701624829558192,354870805_3548708007
-48.5612663769722,-22.5168887019822,-48.561266376972242,-22.516888701982179,352000405_.
-46.5683574088287,-23.7023869437463,-46.568357408828739,-23.702386943746298,354870805_3548708006
-46.6032694865077,-23.6597201267858,-46.603269486507735,-23.659720126785754,354870805_3548708001
-47.2563434220339,-21.8348545187485,-47.256343422033893,-21.834854518748489,354630605_.
-46.5671939451655,-23.6603792295931,-46.567193945165499,-23.660379229593133,354870805_3548708003
-47.8853598713644,-21.9323229327474,-47.885359871364443,-21.932322932747425,354890610_.
-46.5912936184035,-23.6690567141802,-46.591293618403505,-23.669056714180218,354870805_3548708002
-47.2397754039497,-22.7989616633816,-47.239775403949729,-22.798961663381593,355240315_.
-48.8809463342022,-23.9858526026317,-48.880946334202179,-23.985852602631677,352240605_.
-47.5319937433012,-22.7443129349303,-47.531993743301193,-22.744312934930306,353870925_.
-50.7288525334065,-20.0301410098866,-50.728852533406453,-20.030141009886631,354570405_.
-46.683493481242,-23.7583667520683,-46.683493481241975,-23.758366752068270,355030830_.
-47.3550563317165,-24.2396260814868,-47.355056331716469,-24.239626081486772,352990610_.
-49.2649189001045,-22.1902917007656,-49.264918900104519,-22.190291700765563,350430510_.
-48.3368454576375,-22.0398952754316,-48.336845457637487,-22.039895275431611,355475505_.
-52.2897779284501,-22.3033155178403,-52.289777928450064,-22.303315517840304,355430025_.
-46.7742781772921,-23.7057347372257,-46.774278177292111,-23.705734737225740,355030843_.
-47.4533710813618,-23.5499944562152,-47.453371081361823,-23.549994456215156,355700605_.
-46.3920570389588,-23.7457273189371,-46.392057038958797,-23.745727318937114,354410305_.
-48.612428877987,-21.387169197833,-48.612428877987050,-21.387169197833007,355370815_.
-46.3979958781302,-23.6821763871266,-46.397995878130160,-23.682176387126606,354330308_3543303010
-46.6307896727602,-23.5512250352887,-46.630789672760251,-23.551225035288713,355030878_.
-49.707600377987,-20.1843392129313,-49.707600377986985,-20.184339212931310,354030905_.
-50.2399109972273,-21.8013728011311,-50.239910997227305,-21.801372801131144,354180205_.
-49.1600152995062,-23.0351079439886,-49.160015299506206,-23.035107943988557,351140905_.
-50.5785526909795,-22.7493656911005,-50.578552690979478,-22.749365691100479,355395505_.
-48.8538615202555,-21.3408246636841,-48.853861520255514,-21.340824663684135,354560515_.
-46.7446783390928,-22.3887551150622,-46.744678339092800,-22.388755115062207,352260410_.
-46.5115043567098,-23.6558871429505,-46.511504356709800,-23.655887142950455,354780908_3547809132
-48.5615206324805,-20.4144667368926,-48.561520632480487,-20.414466736892614,350550010_.
-47.8654192609218,-23.204109958589,-47.865419260921762,-23.204109958589022,351160720_.
-46.3879407176902,-23.6935981355521,-46.387940717690171,-23.693598135552108,354330308_3543303002
-49.6229796435054,-21.5378512751808,-49.622979643505367,-21.537851275180802,352710810_.
-49.1363600249296,-23.8674590453393,-49.136360024929608,-23.867459045339260,352170505_.
-51.3550608941687,-22.196175491241,-51.355060894168659,-22.196175491241000,354240410_.
-50.5099353309718,-20.9342848226085,-50.509935330971793,-20.934284822608493,354805405_.
-45.6826568261141,-22.8192172865169,-45.682656826114069,-22.819217286516899,354820305_.
-47.0449850445632,-23.9289888650151,-47.044985044563248,-23.928988865015107,352620905_.
-45.3114576829737,-23.7925116517514,-45.311457682973717,-23.792511651751411,352040005_.
-46.8891563781408,-23.4871645444836,-46.889156378140761,-23.487164544483552,350570805_3505708007
-46.8206451351108,-23.4914519748784,-46.820645135110794,-23.491451974878384,350570805_3505708006
-49.2443561840228,-22.8704304806973,-49.244356184022749,-22.870430480697280,350055005_.
-46.8095189588516,-23.490637701966,-46.809518958851598,-23.490637701966008,350570805_3505708009
-46.8757340500875,-23.4901503160801,-46.875734050087537,-23.490150316080086,350570805_3505708008
-46.1274923796947,-23.4835049766341,-46.127492379694672,-23.483504976634105,353060720_.
-45.1139752785835,-22.7406975174582,-45.113975278583453,-22.740697517458173,352720705_.
-45.8915314321719,-23.4080656691669,-45.891531432171874,-23.408065669166856,354600905_.
-49.5112480818953,-23.3870232872155,-49.511248081895303,-23.387023287215477,351540005_.
-47.7072928585498,-22.6764404557044,-47.707292858549771,-22.676440455704409,353870935_3538709060
-48.8037957483364,-21.2442000863235,-48.803795748336377,-21.244200086323467,354560505_.
-47.0821958416964,-23.5687004081169,-47.082195841696411,-23.568700408116850,355060517_.
-46.8716750250376,-23.5012254688778,-46.871675025037554,-23.501225468877809,350570805_3505708003
-46.891043774203,-23.497850486234,-46.891043774203034,-23.497850486233979,350570805_3505708002
-46.8319304335962,-23.4909426172157,-46.831930433596177,-23.490942617215719,350570805_3505708005
-46.2692767250791,-22.9328867093707,-46.269276725079138,-22.932886709370681,352550805_.
-46.8525551800154,-23.4897055146085,-46.852555180015429,-23.489705514608509,350570805_3505708004
-47.3986277682724,-20.5285662700576,-47.398627768272355,-20.528566270057620,351620005_.
-50.9982829288876,-20.1686093430602,-50.998282928887647,-20.168609343060172,354450905_.
-46.6465387174597,-22.5225009538644,-46.646538717459670,-22.522500953864352,352700905_.
-46.8794734119195,-23.507541954533,-46.879473411919456,-23.507541954532957,350570805_3505708001
-47.6393315875154,-24.2946971248868,-47.639331587515450,-24.294697124886824,352610005_.
-47.7646619011438,-23.5416972606049,-47.764661901143818,-23.541697260604856,351030220_.
-47.6808395539462,-22.675146915446,-47.680839553946150,-22.675146915445975,353870935_3538709057
-46.7782460937591,-22.7115984354628,-46.778246093759080,-22.711598435462797,350190505_.
-50.8553945027223,-22.6774965772973,-50.855394502722262,-22.677496577297298,352880910_.
-47.7096987216206,-22.6842157221411,-47.709698721620562,-22.684215722141118,353870935_3538709059
-47.6999602526842,-22.6670864504683,-47.699960252684200,-22.667086450468300,353870935_3538709058
-47.6699485496135,-22.6825764801847,-47.669948549613466,-22.682576480184679,353870935_3538709053
-52.1174889892061,-21.7793922572494,-52.117488989206137,-21.779392257249420,354130705_.
-46.6575248078002,-23.4988647654989,-46.657524807800215,-23.498864765498887,355030821_.
-48.4139571110163,-20.6911773372493,-48.413957111016281,-20.691177337249332,352420405_.
-46.6162504119778,-23.5281118370276,-46.616250411977759,-23.528111837027645,355030856_.
-48.0432828339081,-23.5842853196667,-48.043282833908144,-23.584285319666716,352230705_.
-47.4846725910802,-21.7025402370532,-47.484672591080226,-21.702540237053199,354750205_.
-49.9816277220227,-21.9915970638794,-49.981627722022672,-21.991597063879368,352900535_.
-46.9585020117078,-22.4316830445566,-46.958502011707850,-22.431683044556554,353080505_.
-51.5109733459035,-21.9189630423581,-51.510973345903516,-21.918963042358055,354120810_.
-47.6062369824294,-22.8414336945661,-47.606236982429373,-22.841433694566135,354400405_.
-48.2501183095747,-21.975244775276,-48.250118309574709,-21.975244775276028,354290910_.
-46.5295222067204,-23.4815146167132,-46.529522206720380,-23.481514616713241,351880005_3518800034
-46.5502219360574,-23.4984599149258,-46.550221936057390,-23.498459914925846,351880005_3518800033
-46.5254865894583,-23.453354797596,-46.525486589458311,-23.453354797595981,351880005_3518800030
-50.8829606752691,-21.7930333228977,-50.882960675269096,-21.793033322897720,353460905_.
-46.5455773456182,-23.4439592889977,-46.545577345618163,-23.443959288997743,351880005_3518800031
-48.552870973606,-22.289129762348,-48.552870973605962,-22.289129762347972,352530005_.
-49.4828005536221,-23.0236421663105,-49.482800553622134,-23.023642166310530,350630005_.
-49.9276148739391,-22.7815249388282,-49.927614873939099,-22.781524938828166,354320405_.
-47.1945164136301,-23.6929263346143,-47.194516413630055,-23.692926334614320,351970905_.
-48.8237597603559,-21.7595396472619,-48.823759760355898,-21.759539647261867,351960005_.
-46.6530923448003,-23.5340176884375,-46.653092344800285,-23.534017688437476,355030869_.
-46.5006004269664,-23.4621843593727,-46.500600426966351,-23.462184359372738,351880005_3518800038
-46.450291019434,-23.405409292846,-46.450291019434040,-23.405409292845999,351880005_3518800037
-46.5014929243186,-23.4198054629593,-46.501492924318640,-23.419805462959303,351880005_3518800039
-46.4342364011909,-23.4020677826191,-46.434236401190923,-23.402067782619110,351880005_3518800023
-46.5589157618163,-23.4675852399683,-46.558915761816294,-23.467585239968301,351880005_3518800022
-47.8415589486704,-20.7698958846131,-47.841558948670396,-20.769895884613128,354490505_.
-46.5311077754086,-23.4558257396827,-46.531107775408586,-23.455825739682687,351880005_3518800025
-51.3458758056076,-21.5609015372298,-51.345875805607591,-21.560901537229810,352160605_.
-47.4753524676665,-21.853218251028,-47.475352467666539,-21.853218251027961,354070505_.
-46.51781825877,-23.4621589128248,-46.517818258769985,-23.462158912824790,351880005_3518800024
-48.2207879233189,-21.0118566242028,-48.220787923318859,-21.011856624202849,353950905_.
-48.7882961719646,-20.8459541061106,-48.788296171964603,-20.845954106110632,350930415_.
-46.5543962600641,-23.4808164818663,-46.554396260064081,-23.480816481866295,351880005_3518800021
-49.8753732843184,-20.7090508335024,-49.875373284318442,-20.709050833502371,353140715_.
-47.4188586978443,-20.4023419566911,-47.418858697844293,-20.402341956691131,351320705_.
-44.3124841948924,-22.6882943765052,-44.312484194892384,-22.688294376505201,350490905_.
-46.5112853833563,-23.443701259886,-46.511285383356309,-23.443701259886041,351880005_3518800027
-46.4133071860373,-23.3915559339335,-46.413307186037287,-23.391555933933478,351880005_3518800026
-46.5238648237569,-23.4260518017175,-46.523864823756874,-23.426051801717545,351880005_3518800029
-46.3836367014661,-23.3535663579595,-46.383636701466060,-23.353566357959490,351880005_3518800028
-46.4958486440582,-23.4558158636685,-46.495848644058171,-23.455815863668452,351880005_3518800012
-47.6998388357733,-21.553833102587,-47.699838835773328,-21.553833102587031,352760305_.
-46.4244940063445,-23.3561123857714,-46.424494006344453,-23.356112385771404,351880005_3518800011
-46.5206720251011,-23.4404296288483,-46.520672025101106,-23.440429628848317,351880005_3518800014
-46.5339224167847,-23.4645734574031,-46.533922416784691,-23.464573457403080,351880005_3518800013
-50.0543449117692,-21.0583915509228,-50.054344911769185,-21.058391550922771,355715405_.
-48.1881905595196,-22.9303071814524,-48.188190559519569,-22.930307181452424,350230910_.
-51.788353333754,-22.4652717330633,-51.788353333753960,-22.465271733063261,354550605_.
-51.2088057785551,-21.8671862166101,-51.208805778555146,-21.867186216610147,350890010_.
-46.9161339577234,-23.2521479913004,-46.916133957723389,-23.252147991300426,352590405_.
-45.2021240504286,-22.7720013108641,-45.202124050428615,-22.772001310864106,351840405_3518404040
-49.9172919350491,-22.4379969937604,-49.917291935049064,-22.437996993760446,353370005_.
